ce_id,ce_name,cmd_idx,japanese_text,vietnamese_translation
519,Hシーン18,672,さん、はい……。,
519,Hシーン18,694,ご褒美あげましょうね♡,
519,Hシーン18,706,お漏らしどうぞ♡,
519,Hシーン18,726,おちっこ上手……♡,
519,Hシーン18,744,たくさん出せまちたね。えらいえらい。,
519,Hシーン18,754,本気の赤ちゃんごっこ、とっても楽しかったでちゅね……♡,
520,Hシーン19,31,すぐ嬉しくなってはいけませんよ。,
520,Hシーン19,45,たくさん聞いて慣れてくださいね。,
520,Hシーン19,75,脳が騙されないようにする治療です。,
520,Hシーン19,89,あなたはこちらにおちんちんを挿乳し、腰を振ってください。,
520,Hシーン19,105,ご遠慮なく。,
520,Hシーン19,129,谷間への挿乳、お上手です。,
520,Hシーン19,143,おちんちん全体が温かく包まれ、心地良いかと思います。,
520,Hシーン19,157,本当にセックスをしているのかのようにピストンをお願いします。,
520,Hシーン19,174,そうそう、その調子です。,
520,Hシーン19,188,中々良い気分ですね。,
520,Hシーン19,202,吐息のペースが乱れ、汗をじわりとかいていますね。,
520,Hシーン19,216,さらに本能に訴えかけていきましょう。,
520,Hシーン19,230,あなたのおちんちん、おっきい……♡」,
520,Hシーン19,244,恥ずかしい声出ちゃうよぉ……♡」,
520,Hシーン19,258,セックスしている気分になれますか？,
520,Hシーン19,272,効いている、と解釈させていただきます。,
520,Hシーン19,286,種付け欲求を煽っていきます。,
520,Hシーン19,300,勝手におまんこが子作りの準備しちゃう……♡」,
520,Hシーン19,314,そこ、だめ……弱いか、らぁ……っ♡」,
520,Hシーン19,328,私の谷間の中で翻弄されているだけなのに、可笑しいですね。,
520,Hシーン19,342,逆に私の肌が弱いところに吸い付いて返り討ち……。,
520,Hシーン19,356,味合わせてあげましょう。,
520,Hシーン19,370,それ頭ふわふわしちゃう……んぁっ♡」,
520,Hシーン19,384,こんなの絶対勝てない……っ♡」,
520,Hシーン19,398,おまんこが服従しちゃうぅ……♡」,
520,Hシーン19,412,ずいぶん余裕のないお顔ですね。,
520,Hシーン19,426,マゾ性癖を刺激され、興奮しているんですか？,
520,Hシーン19,440,病みつきになっている……といったところでしょうか。,
520,Hシーン19,454,情けないあなたを見て楽しませていただきます。,
520,Hシーン19,468,強いオスに犯されるの好きっ♡」,
520,Hシーン19,482,おちんちんで頭いっぱいになっちゃう……っ♡」,
520,Hシーン19,496,だめっ、はぁん……っ♡」,
520,Hシーン19,510,あっ、んっ♡　戻れなくなるからぁ……っ♡」,
520,Hシーン19,524,ふふ。,
520,Hシーン19,538,終盤に差し掛かる頃でしょうか。,
520,Hシーン19,552,きゅっと縮こまってきているのではありませんか？,
520,Hシーン19,566,子種を注ぎ込むフェーズへ入りましょう。,
520,Hシーン19,580,格好いいぴゅっぴゅ目指して頑張ってください。,
520,Hシーン19,596,あぁんっ♡　子宮降りてきちゃうぅ♡」,
520,Hシーン19,610,んっ♡　はぁっ♡　弱点見つけないでぇ♡」,
520,Hシーン19,624,おちんちんおっきくて逃げられないぃ……♡」,
520,Hシーン19,651,深く突いてもずっと柔らかいですよね。,
520,Hシーン19,665,精液を奥まで注いでいただけると助かります。,
520,Hシーン19,679,満足に種付けごっこもできないかもしれませんが。,
520,Hシーン19,693,ラストスパート、頑張ってください。,
520,Hシーン19,707,あぁっ♡　ぞりぞりってしないでっ♡」,
520,Hシーン19,721,んっ♡　深いの来るっ♡」,
520,Hシーン19,735,イくイくイくぅ……♡」,
520,Hシーン19,751,お馬鹿さん……♡,
520,Hシーン19,771,イっ……くぅぅ……っ♡」,
520,Hシーン19,787,私のセリフを本気にしてお出しする姿、ご立派でしたよ。,
520,Hシーン19,801,奥には届かなかったようですが。ふふ……。,
521,Hシーン20,18,あっけなくやられてしまいますよ？,
521,Hシーン20,32,耐えなくてはだめですよ。,
521,Hシーン20,46,ねっとりとお身体をほぐしていきます。,
521,Hシーン20,82,あなたは動いてはいけませんよ。,
521,Hシーン20,96,そのまま何もしなければ治療は勝手に終わりますから。,
521,Hシーン20,141,ここ、やっぱりお好きですか？,
521,Hシーン20,155,ぞく、ぞくと鳥肌が立ってしまいますね。,
521,Hシーン20,169,ぞくぞくは身体の奥にしまってください。,
521,Hシーン20,183,ぬるぬるマッサージ気持ちいいですね。,
521,Hシーン20,197,とても喜んでもらっているご様子。,
521,Hシーン20,211,嬉しそうですね。,
521,Hシーン20,225,爪を立ててみましょうか。,
521,Hシーン20,239,いかがですか？,
521,Hシーン20,253,乳首かりかり、効いちゃいましたか。,
521,Hシーン20,267,何せ、今日はずーっとここをいじめるつもりですから。,
521,Hシーン20,281,ねっとりと、じっくりと、乳首だけを可愛がるんです。,
521,Hシーン20,295,注ぎ込むことができそうですね？,
521,Hシーン20,311,それはまさかおちんちんのことでしょうか。,
521,Hシーン20,325,手コキは施術内容に含まれていませんので。,
521,Hシーン20,352,そんなことをしても私のSっ気を煽るだけですから。,
521,Hシーン20,366,発散する方法くらいは与えてあげましょう。,
521,Hシーン20,380,おっぱいを揉みしだいていいですよ。,
521,Hシーン20,383,結局おちんちんは放置ですか……！？,
521,Hシーン20,397,そういう治療ですので。,
521,Hシーン20,411,揉まないならないないしちゃいますよ？,
521,Hシーン20,428,文句は言いつつ、揉んじゃうんですね。,
521,Hシーン20,442,おちんちんのいら立ちが伝わってくるようです。,
521,Hシーン20,456,気持ちよくなりましょうね？,
521,Hシーン20,470,私のおっぱいだけじゃなくて、自分の胸にも集中してください。,
521,Hシーン20,484,敏感にさせられていますから、お辛いですよね。,
521,Hシーン20,498,かりかりかりかり、かりかりかりかり～……。,
521,Hシーン20,512,「乳首責め気持ちいいー」って伝えてくれてますね。,
521,Hシーン20,526,気持ちいいんでしょうね？,
521,Hシーン20,540,おっぱいを揉んで気を紛らわせてください。,
521,Hシーン20,554,お射精のことを考えているでしょう？,
521,Hシーン20,568,お精子は金玉の中で煮詰めるだけにしてください。,
521,Hシーン20,582,理性を働かせてとどめるんです。,
521,Hシーン20,596,上下にびくんびくんってさせて空気でしごいていればいいです。,
521,Hシーン20,610,頭の中で唱えて耐えてください。,
521,Hシーン20,624,そろそろ仕上げにいたしましょう。,
521,Hシーン20,641,人差し指と親指で、こねこね……。,
521,Hシーン20,655,強い刺激で一気に潰されるの、気持ちいいですか？,
521,Hシーン20,669,喜んでいただけて光栄です。,
521,Hシーン20,683,頭がちかちかしちゃいますよね。,
521,Hシーン20,697,おちんちんも好きなだけ振ってください。,
521,Hシーン20,737,触ってないのにお漏らししちゃいましたね……♡,
521,Hシーン20,754,少々驚いてしまいました。,
521,Hシーン20,768,可愛いところが見れたので良しとしましょう。,
522,Hシーン21,19,水着がお好きなようで。,
522,Hシーン21,33,免除したりはしませんよ。,
522,Hシーン21,83,そちらからお尻がよく見えるでしょう？,
522,Hシーン21,97,……早速視線が釘付けになっているようですね。,
522,Hシーン21,111,このまま背面騎乗位で犯していきますよ。,
522,Hシーン21,125,おちんちんが非常に硬いですね。,
522,Hシーン21,139,すぐ射精しないようにお気を付けください。,
522,Hシーン21,156,んっ……ふっ……。,
522,Hシーン21,170,最大限味わっていただきます。,
522,Hシーン21,184,ん……っ、セックスがお上手で素敵です。,
522,Hシーン21,198,私を責めると同時にご自身の弱点を刺激してしまっていますが。,
522,Hシーン21,212,声が出ないように唇を噛んでいますね？,
522,Hシーン21,226,躊躇しているのですか。,
522,Hシーン21,240,大きな嬌声を出してしまえば誰か来てしまうかもしれません。,
522,Hシーン21,254,女の子が乱暴されていると思われてしまうでしょうね。,
522,Hシーン21,281,そのあなたの羞恥心を治療に利用しましょう。,
522,Hシーン21,295,あなたは声が漏れないよう耐えてください。,
522,Hシーン21,309,自身のマゾ性癖を刺激する悪循環となってしまいます。,
522,Hシーン21,336,少々恥ずかしく思っていましたが……、,
522,Hシーン21,350,このらぶらぶえっちを見せつけても良いとさえ思っています。,
522,Hシーン21,364,えい、えい。,
522,Hシーン21,378,柔らかい感触をあなたの鼠径部にご提供します。,
522,Hシーン21,392,幸せになっちゃうでしょう？,
522,Hシーン21,406,目をつぶらずにしっかり見てください。,
522,Hシーン21,420,余さず楽しむんですよ？,
522,Hシーン21,436,甘い吐息が漏れてしまいましたね。,
522,Hシーン21,450,確実にマゾな気持ちが膨らんできているようです。,
522,Hシーン21,464,もっとお腹に力を入れて我慢しないとだめなんじゃないですか？,
522,Hシーン21,478,快楽によがる声を引きずり出されてしまいますよ。,
522,Hシーン21,492,大変です。,
522,Hシーン21,506,変な癖が付いちゃうかもしれません。,
522,Hシーン21,520,……おや？,
522,Hシーン21,538,それも二人組のようです。,
522,Hシーン21,552,大きな声を出したら気づかれてしまうかもしれません。,
522,Hシーン21,568,くすくすと笑われてしまうでしょうね。,
522,Hシーン21,571,あぁ……っ！,
522,Hシーン21,585,まだ見つかっていないというのに。,
522,Hシーン21,599,でないと恥をかいてしまいます。,
522,Hシーン21,613,プライドがぐずぐずになっちゃいますよ。,
522,Hシーン21,627,私に本気ピストンされても耐えてください。,
522,Hシーン21,645,言葉が聞き取れるくらい近くまで来ています。,
522,Hシーン21,660,涙目で必死に口を閉じて、本当に可愛い……♡,
522,Hシーン21,674,搾り取りたくなってしまうではありませんか。,
522,Hシーン21,677,セラさん、もう……！,
522,Hシーン21,691,あなたの情けないイき顔、見られなければいいですね？,
522,Hシーン21,714,腰、ぐりぐりって押し付けておきますね。,
522,Hシーン21,737,良かったですね？,
522,Hシーン21,751,見られなくて安心しています。,
522,Hシーン21,765,少々妬けてしまいますから。,
523,Hシーン22,19,偽物にも負けてしまうとは。,
523,Hシーン22,33,心配になってしまいます。,
523,Hシーン22,76,おちんちんの反応がよく見えますから。,
523,Hシーン22,90,あなたが気持ちよくなっていることを素直に教えてくれますしね。,
523,Hシーン22,106,おちんちんを入れてしまいますね。,
523,Hシーン22,136,びっくりしちゃったんですね。,
523,Hシーン22,150,怖くないですよ。,
523,Hシーン22,164,恐れをなして受け身になってしまうようですね。,
523,Hシーン22,178,「自信のなさ」があるのではないかと推察しています。,
523,Hシーン22,192,優しい言葉をかけて励ましていこうと思います。,
523,Hシーン22,222,気持ちいいことなんですよー。,
523,Hシーン22,236,勃起してたらご奉仕してもらえるだけですよ。,
523,Hシーン22,250,慰められて自尊心を取り戻したということでしょうか。,
523,Hシーン22,264,甘やかしオナホ治療、続けていきます。,
523,Hシーン22,278,オナホでセックスごっこするの気持ちいいですねー。,
523,Hシーン22,292,オナホさんも気持ちよくなっていますよ。,
523,Hシーン22,306,セックス上手。格好いいです。,
523,Hシーン22,309,逆に恥ずかしいんですが……っ。,
523,Hシーン22,323,自己肯定感が低い証拠です。,
523,Hシーン22,337,優しく導く必要がありますね。,
523,Hシーン22,353,カリ高でとっても気持ちよさそうなおちんちんですね。,
523,Hシーン22,367,中のつぶつぶを一つ一つひっかいていきます。,
523,Hシーン22,381,一所懸命に先っぽを大きくしているんですね。,
523,Hシーン22,395,このように頑張っている、ということですか。,
523,Hシーン22,422,いい子いい子。,
523,Hシーン22,436,くびれを優しく、にゅこにゅこ。,
523,Hシーン22,450,にゅるにゅる、ちゅこちゅこ。,
523,Hシーン22,464,優しく刺激されると気持ちいいですよね。,
523,Hシーン22,478,敏感さんでもローションのおかげで痛くないですね。,
523,Hシーン22,507,お返しのピストンをしてあげているんでしょうか。,
523,Hシーン22,521,なんて紳士な男の子なんでしょうか。,
523,Hシーン22,535,格好いいですよ。,
523,Hシーン22,551,ちゅこちゅこちゅこちゅこ～……。,
523,Hシーン22,565,夢中でセックスごっこしちゃってますね。,
523,Hシーン22,579,もっと本気ピストン見せてください。,
523,Hシーン22,593,頑張って腰を振りましょう。,
523,Hシーン22,607,少し疲れてしまったのでしょうか。,
523,Hシーン22,621,頑張ってください、偽物おまんこに負けないでください。,
523,Hシーン22,635,絶頂まであと少しですから、力を振り絞ってください。,
523,Hシーン22,649,一番奥にぴゅ～ってできたら格好いいですよ。,
523,Hシーン22,663,オナホさんのちゅこちゅこ攻撃に負けるな。,
523,Hシーン22,677,そろそろ出ますか？,
523,Hシーン22,691,オナホ越しに見ていてあげますからね。,
523,Hシーン22,713,はい、お射精上手ですね。,
523,Hシーン22,729,これで自信が付きましたか？,
523,Hシーン22,745,どうしてそんなにお顔を真っ赤にしているんですか？,
524,Hシーン23,47,できれば奥まで一気に……。,
524,Hシーン23,50,入れますね。,
524,Hシーン23,84,おちんちん、硬い……。,
524,Hシーン23,99,勃起していたんですか？,
524,Hシーン23,122,私は本気で苦しんでるんですよ？,
524,Hシーン23,138,勝手にのぞき見して勃起したり……。,
524,Hシーン23,152,えい。,
524,Hシーン23,157,セ、セラさん、何を……！？,
524,Hシーン23,184,自分の身体がどうなってしまったのか。,
524,Hシーン23,198,喉を鳴らしていないで腰を振ったらどうですか？,
524,Hシーン23,207,くっ……あぁ……っ！？,
524,Hシーン23,221,腰を引いただけでその反応……♡,
524,Hシーン23,235,中の感触がいつもよりよく分かるんじゃないですか？,
524,Hシーン23,249,強制的に刻み込まれてしまうくらいに。,
524,Hシーン23,263,状態異常で身体がいつも以上に弱くなった場合の対策です。,
524,Hシーン23,269,ひっ、あぁ……！,
524,Hシーン23,283,そんなにゆっくりで情けないピストン、初めて見ました……♡,
524,Hシーン23,298,あなたを見てると幸福感が溢れてきてしまいます……♡,
524,Hシーン23,314,へこへこ止めちゃだめですよ。,
524,Hシーン23,328,すぐお漏らししたらもっと格好悪いですから。,
524,Hシーン23,342,セックスしてください。,
524,Hシーン23,356,強烈な快感が襲ってきているのでしょう？,
524,Hシーン23,370,出す時はカリ首をねちっこくいじめられて身体が震えてしまう……。,
524,Hシーン23,384,ず～っと息も絶え絶えの状態です。,
524,Hシーン23,398,ちゃんと毎回竿から先っぽまで出し入れしてください。,
524,Hシーン23,412,そうです、その調子です……♡,
524,Hシーン23,426,ゆっくりでもごりごりと良いところを圧迫してきます……♡,
524,Hシーン23,440,ぎゅ～……。,
524,Hシーン23,448,だめだめだめっ！　それ無理ですっ！,
524,Hシーン23,462,そんなに効いちゃいましたか？,
524,Hシーン23,476,さぁ、もう一度挑戦してください。,
524,Hシーン23,506,んっ……♡,
524,Hシーン23,523,せーの、にゅるる～……♡,
524,Hシーン23,539,くす……あははっ……♡,
524,Hシーン23,553,申し訳ありません。,
524,Hシーン23,567,一緒にイってしまいましょう……♡,
524,Hシーン23,581,私の一番奥、突いて欲しいです。,
524,Hシーン23,599,お上手ですよ♡,
524,Hシーン23,614,可愛いっ♡　好きっ♡,
524,Hシーン23,629,弱々なピストンでぴゅるるって白いの出してください♡,
524,Hシーン23,654,んあぁぁ……っ♡,
524,Hシーン23,671,んっ……♡,
525,Hシーン24,19,精液の匂い……頭がくらくらします……♡,
525,Hシーン24,34,私も気持ちよくなったって……。,
525,Hシーン24,78,つらそうですよ……？,
525,Hシーン24,88,たまらなかったんですから……。,
525,Hシーン24,98,入れてくれないとつらいの治りません。,
525,Hシーン24,101,じゃあ入れますよ……？,
525,Hシーン24,128,気持ちいいぃ……♡,
525,Hシーン24,142,これ、ずっと欲しかったんです……♡,
525,Hシーン24,152,乱暴にしてもいいですから……♡,
525,Hシーン24,165,気持ちいい♡　んっ♡,
525,Hシーン24,175,本能が刺激されちゃってます……♡,
525,Hシーン24,178,締め付け強っ……！,
525,Hシーン24,188,ちょっとでも緩めたらおまんこが寂しくなっちゃいます……♡,
525,Hシーン24,198,可愛い表情をして私を誘惑した分、たくさんご奉仕してください♡,
525,Hシーン24,208,腰を押し付けてください♡　んっ♡,
525,Hシーン24,218,ピストンするんです♡,
525,Hシーン24,228,気持ちよくなれますから……♡,
525,Hシーン24,241,いいですよ……♡　もっとです……♡,
525,Hシーン24,254,子宮口以外にも好きってアピールしてください♡,
525,Hシーン24,264,ほら、カリで圧迫するように腰を引いて……♡,
525,Hシーン24,277,く、うぅ……♡,
525,Hシーン24,290,さすがあなたです♡　本当に素敵……♡,
525,Hシーン24,303,あっ、んぅぅ……っ♡,
525,Hシーン24,313,あぁ……っ♡　ふぅぅ……っ♡,
525,Hシーン24,316,イっちゃいそうです……っ！,
525,Hシーン24,329,欲しい……♡　欲しいです……♡,
525,Hシーン24,339,中にびゅ～ってしてください♡,
525,Hシーン24,352,いいですよ♡　イって♡　出して♡,
525,Hシーン24,377,私も、イく……っ♡,
525,Hシーン24,395,全身ぞくぞくって……♡　これ好き……♡,
525,Hシーン24,408,セックス続けてください♡,
525,Hシーン24,420,腰振りなさいっ♡,
525,Hシーン24,425,うぅぅ……っ！,
525,Hシーン24,435,本気セックスじゃないと満足できませんから♡,
525,Hシーン24,445,膣をかき回しなさい♡,
525,Hシーン24,458,まだです、もっとです……♡,
525,Hシーン24,471,一番奥に入れるのを繰り返しなさい♡,
525,Hシーン24,481,ちゃんと私のおまんこの形に合うようにしなさいっ♡,
525,Hシーン24,491,ちゃんと責任を取って私専用のおちんちんにしてください♡,
525,Hシーン24,504,格好いいですよ……あぁんっ♡,
525,Hシーン24,514,あなたの亀頭にキスしようとしてる……っ♡,
525,Hシーン24,524,うっ、んぁぁ……っ♡,
525,Hシーン24,534,好き……っ♡　大好きっ、うぅぅ……っ♡,
525,Hシーン24,537,イきそうになっちゃいますって……っ！,
525,Hシーン24,547,精液搾り取らせてっ♡,
525,Hシーン24,557,本気ピストンしろっ♡,
525,Hシーン24,569,これ、深いの来る……っ♡,
525,Hシーン24,579,好きっ♡　んぁぁっ♡,
525,Hシーン24,589,出せっ♡　イけっ♡,
525,Hシーン24,612,イ……っ、くうぅっ……～～～っ♡,
525,Hシーン24,630,……っ♡,
525,Hシーン24,640,んぅぅ……っ♡,
526,Hシーン25,31,力づくで治療するしかないね。,
526,Hシーン25,45,お前の負け癖全部上書きするから。,
526,Hシーン25,79,ちんちんだけじゃなくて力まで弱いんだね。,
526,Hシーン25,93,お前はマゾだから嬉しくなってドキドキしてるでしょ？,
526,Hシーン25,107,太ももの間でおちんちんが熱くなってるもん。,
526,Hシーン25,121,代わりにこのまま脚でちんちん挟んでしごいてあげる。,
526,Hシーン25,139,むちむちの太ももで、ずりずり……。,
526,Hシーン25,153,それはね、お前が悔しそうに射精する惨めなところが見たいから。,
526,Hシーン25,167,大事に作った精子をびゅーって無駄撃ちするの。,
526,Hシーン25,181,女の子に尊厳踏み荒らしてもらえて。,
526,Hシーン25,197,ばーか。,
526,Hシーン25,213,私にちんちん差し出せよ。,
526,Hシーン25,227,ちゃんと服従の意思を態度で示さないと。,
526,Hシーン25,241,負ける気満々のポーズ見せろ。,
526,Hシーン25,257,だっさ。,
526,Hシーン25,271,腰密着させて根本までしっかりしごいてあげる。,
526,Hシーン25,285,自分が犯されてる時の音、ちゃんと聞いて？,
526,Hシーン25,299,お前は女の子にしてもらわないとこの音聞けないもんね。,
526,Hシーン25,313,情けない擬音を女の子にアテレコされるだけ。,
526,Hシーン25,329,マゾはセックス下手くそでちゅねー。,
526,Hシーン25,345,勃起すら女の子に罵ってもらわないとできないんだ。,
526,Hシーン25,362,負けるの大好きな早漏ちんちん……。,
526,Hシーン25,379,そんなに嬉しいんだ。,
526,Hシーン25,393,感謝の言葉くらい欲しいんだけど。,
526,Hシーン25,407,「ありがとうございます」って言ってみて？,
526,Hシーン25,423,本当はそういうのも好きだよね。,
526,Hシーン25,437,「恥をかかせていただいてありがとうございます」に変更。,
526,Hシーン25,451,「恥をかかせていただいてありがとうございます」。,
526,Hシーン25,470,腰も引くな。早く言え、マゾ。,
526,Hシーン25,473,恥をかかせていただいて、ありがとうございます……っ！,
526,Hシーン25,490,本当に言っちゃうんだ。頭悪すぎ。,
526,Hシーン25,504,男のプライドがぐしゃぐしゃになっちゃった？,
526,Hシーン25,531,マゾヒストくん。,
526,Hシーン25,545,ちんちんが勝手に勃起しちゃうんだもんね。,
526,Hシーン25,559,私の太ももの間で全部素直に反応してるから。,
526,Hシーン25,573,ずーっとバレバレだよ。,
526,Hシーン25,589,速めのピストンでなぶってあげる。,
526,Hシーン25,603,セックスごっこさせてもらえて幸せでちゅねー。,
526,Hシーン25,617,みっともないでちゅよー。,
526,Hシーン25,631,相変わらず恥を晒すのが上手だね。,
526,Hシーン25,645,マゾ精子煮詰めてたから我慢がきかないんでしょ。,
526,Hシーン25,659,負けたくて負けたくてしょうがないんだよね。,
526,Hシーン25,673,私がマゾ性癖もっとひどくしてあげる。,
526,Hシーン25,689,お漏らしの準備しろ。,
526,Hシーン25,705,精液コキ捨てるところ、早く嗤って欲しいね。,
526,Hシーン25,719,意地悪されて作った弱ーい子種のぼってくるー……。,
526,Hシーン25,733,白いお漏らしして情けなく降参しろ……。,
526,Hシーン25,756,このばーか。,
526,Hシーン25,774,また負けちゃった。,
526,Hシーン25,788,ちんちんにこびりついてもう取れないかもね。,
527,Hシーン26,18,搾り取られてしまいましたね。,
527,Hシーン26,32,その前にこちらをお飲みください。,
527,Hシーン26,53,こちらで一旦体力を回復しましょう。,
527,Hシーン26,56,ごくっ……ごくっ……。,
527,Hシーン26,81,なんだか力がみなぎってきました。,
527,Hシーン26,95,再現したものですからね。,
527,Hシーン26,109,効率的に「狩り」を行うんです。,
527,Hシーン26,112,子供を育てるのではなくて……？,
527,Hシーン26,126,完飲されたようですし、始めましょうか。,
527,Hシーン26,157,お胸で施術を行っていきます。,
527,Hシーン26,171,搾精しちゃいますからね。,
527,Hシーン26,185,もうこんなに硬くなって……。,
527,Hシーン26,199,自らパイズリしやすくしてしまうなんていけませんよ。,
527,Hシーン26,213,それでは始めます。,
527,Hシーン26,242,おっぱいおむつを履かされちゃいました。,
527,Hシーン26,256,そんなことをしても逃げられませんよ？,
527,Hシーン26,270,牛娘に翻弄されるのみです。,
527,Hシーン26,288,上下に、ずりずり。,
527,Hシーン26,315,たっぷりとおっぱいの柔らかさを刷り込んでいきます。,
527,Hシーン26,329,この快感を思い出してしまうかもしれませんね。,
527,Hシーン26,343,谷間の中でもみくちゃにされる想像して前かがみになるんです。,
527,Hシーン26,357,おっぱいマゾさんの完成ですね。,
527,Hシーン26,371,すっかり喜んでしまっているようですね。,
527,Hシーン26,374,気持ちよくて……っ！,
527,Hシーン26,388,媚薬に近い成分が含まれていますから。,
527,Hシーン26,415,上下する度にひっかかっておつらいでしょうね。,
527,Hシーン26,429,射精感がみるみる内に膨らんでしまうでしょう。,
527,Hシーン26,443,ず～っとこの極楽に閉じ込められたまま……。,
527,Hシーン26,457,子種を私に差し出すことくらいです。,
527,Hシーン26,460,もう出ちゃいそうです……っ！,
527,Hシーン26,474,少々早いですがその方が都合が良いです。,
527,Hシーン26,491,あ、あれ……！？,
527,Hシーン26,494,気持ちいいのに、射精できない……！,
527,Hシーン26,508,射精は始まっています。,
527,Hシーン26,522,それも、固形みたいな超濃厚な精液に。,
527,Hシーン26,536,その分精液が尿道につまって中々出てこなくなります。,
527,Hシーン26,550,非常に長い射精と強い快楽が伴います。,
527,Hシーン26,564,と言おうと思っていたのですが、,
527,Hシーン26,578,脚がピンと伸びてしまっていますね。,
527,Hシーン26,581,セラさんもっとしごいてぇ……っ！,
527,Hシーン26,596,耐えかねて可愛くおねだりしちゃいましたね。,
527,Hシーン26,613,ほらほら、早めのパイズリ欲しかったんですよね。,
527,Hシーン26,627,思い切りピストンしてあげます。,
527,Hシーン26,641,今ならおちんちんに叩き込めちゃいますね。,
527,Hシーン26,655,出てきてくれるはずです。,
527,Hシーン26,669,お射精頑張ってくださいね。,
527,Hシーン26,672,で、出る……っ！,
527,Hシーン26,688,ようやく精液が鈴口から出始めましたね。,
527,Hシーン26,702,気を緩めてはいけませんよ。,
527,Hシーン26,716,それを目指してファイトです。,
527,Hシーン26,730,パイズリで濃ゆーいお精子出せ出せ……。,
527,Hシーン26,733,全部出そう……っ！,
527,Hシーン26,747,ラストスパートです。,
527,Hシーン26,761,お射精を補助してあげますからね。,
527,Hシーン26,775,さん、はい……。,
527,Hシーン26,798,すごい勢い……♡,
527,Hシーン26,816,とっても格好いいです。,
527,Hシーン26,833,少し刺激が強すぎたみたいですね……。,
528,Hシーン27,81,二人の間でめちゃくちゃにしてしまいましょう。,
528,Hシーン27,125,可哀そうな草食動物といったところでしょうか。,
528,Hシーン27,142,そんな顔をされては、食べたくなってしまいます。,
528,Hシーン27,159,良いですよね、私。,
528,Hシーン27,176,先攻はお譲りします。,
528,Hシーン27,245,口をぎゅっと結んで快感に耐えようとしましたね。,
528,Hシーン27,262,案外こちらのポジションも役得かもしれません。,
528,Hシーン27,283,れろれろ……ちゅっ……♡,
528,Hシーン27,297,敏感な部分を磨かれて気持ちいいでしょう？,
528,Hシーン27,311,あなたの表情、全部見ていますよ。,
528,Hシーン27,325,こんなのおちんちんに血が集まっちゃいますね。,
528,Hシーン27,339,良かったですね、快感をもっと感じやすくなりましたよ。,
528,Hシーン27,353,もう一人の私もあなたのおちんちんを丹念に味わっていますから。,
528,Hシーン27,367,そろそろ代わってください。,
528,Hシーン27,384,あともうちょっとだけ……♡,
528,Hシーン27,401,その代わり彼を言葉でいじめる権利を差し上げます。,
528,Hシーン27,423,我ながら我慢の効かない人です。,
528,Hシーン27,442,さて、ようやく私の番ですね。,
528,Hシーン27,462,あー……。,
528,Hシーン27,484,れろ……ちゅっ……♡,
528,Hシーン27,501,それに、かすかな喘ぎ声も聞こえましたよ。,
528,Hシーン27,520,少々恥ずかしいですね。,
528,Hシーン27,538,絶え間なく舌を這わせています。,
528,Hシーン27,557,自分のものを愛情たっぷりに舐めてもらえるのは。,
528,Hシーン27,574,感じられているかもしれませんね。,
528,Hシーン27,591,無防備なおちんちんを食べられていることに興奮を覚えるでしょうか。,
528,Hシーン27,608,食べてしまったらどうなるんでしょうか。,
528,Hシーン27,625,それはいいアイデアですね。丁度同じことを考えていました。,
528,Hシーン27,642,彼も期待で目がうるうるしています。,
528,Hシーン27,659,これ以上気持ちよくなるの、ちょっと怖いんでしょうか。,
528,Hシーン27,676,れろれろ……ちゅっ……♡,
528,Hシーン27,693,心苦しいですが少数派の意見は踏み倒させていただきます。,
528,Hシーン27,712,ほら、今から柔らかい唇に挟まれちゃいますよー……。,
528,Hシーン27,730,挟み撃ちされたら絶対負けちゃうー……。,
528,Hシーン27,749,ちゅっ……♡,
528,Hシーン27,764,れろれろれろ……っ♡,
528,Hシーン27,779,あむっ、ちゅうぅ……じゅるるるっ♡,
528,Hシーン27,796,れろれろれろっ、ちゅぱっ、ずろろ……っ♡,
528,Hシーン27,811,じゅるるる……ちゅっ♡　ちゅぱっ、れろ……♡,
528,Hシーン27,826,幸せじゃないわけないですよね。,
528,Hシーン27,841,おちんちんが射精の準備を始めるに決まっています。,
528,Hシーン27,856,前後に跳ねようと頑張っているのもそのせいでしょうか。,
528,Hシーン27,871,施術に支障がありますので少し固定させていただきます。,
528,Hシーン27,904,おちんちんを逃がすことができません。,
528,Hシーン27,919,この吐息交じりの幸せな空間から解放されませんよ。,
528,Hシーン27,934,目の前まで迫ってきていると思いますが。,
528,Hシーン27,949,絡まってくるのですから、仕方のないことです。,
528,Hシーン27,964,ご奉仕できないのは残念ですが……。,
528,Hシーン27,979,なら、量ではなく質を高めるのはどうでしょうか。,
528,Hシーン27,994,彼のとっても可愛いところを目に焼き付けるのです。,
528,Hシーン27,1009,さすが私です。ぜひそうしましょう。,
528,Hシーン27,1038,できるだけ耐えてください。,
528,Hシーン27,1085,んちゅっ、ちゅぅぅ……っ♡　じゅるじゅるじゅる♡,
528,Hシーン27,1102,出して♡　イって♡　精液ください♡,
528,Hシーン27,1117,出せ♡　イけ♡　濃いのひり出せ♡,
528,Hシーン27,1147,射精しろ♡　れろっ、ずろろっ♡,
528,Hシーン27,1173,じゅるる、んちゅっ♡　ぢゅる～……っ♡,
528,Hシーン27,1201,たくさん出せましたね……♡,
528,Hシーン27,1211,とっても嬉しいです……♡,
529,Hシーン28,33,このまま追加治療に移行します。,
529,Hシーン28,36,激しいです……っ！,
