file,entry_id,event_name,map_name,scene_type,speaker_clean,speaker_raw,original_jp,vietnamese
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"ディーラーとして、もっとギリギリの勝負を演出しなくては。
でないとあなたを退屈させてしまいますから。",Với tư cách nhà cái em phải dàn dựng một ván cược nghẹt thở hơn nữa. Nếu không anh sẽ thấy chán mất.
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,そうですね、それでは――。,"Được rồi, thế thì--"
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,……私のニップレス、あなたの手で剥がしてみたくありませんか？,"...Miếng dán ti của em, anh có muốn tự tay bóc ra không?"
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"鼻息が荒くなりましたね。
ご興味があるご様子。",Hơi thở dồn dập lên rồi kìa. Có vẻ anh rất hứng thú nhỉ.
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,ほら、どうぞ。,"Nào, xin mời anh."
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,端の方を爪でカリカリと剥がしてみてください。,Hãy dùng móng tay cào nhẹ viền ngoài bóc ra xem sao.
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"ん……っ。
お上手です……あ……っ。",Ưm... Anh làm giỏi lắm... A...
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"あっ……んぅ……っ。
はぁ、んっ……♡","Á... ưm... Hà, ưm...♡"
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"乳首っ、刺激されて……ん……っ♡
声が出てしまいます……あっ……♡",Núm vú... Bị kích thích... Ưm...♡ Tiếng rên tự bật ra mất rồi... Á...♡
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"はぁ……はぁ……♡
少しめくれてきましたか？",Hà... hà...♡ Bóc ra được chút rồi đúng không?
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"では、ニップレスの剥がれたところを
つまんでください。",Thế anh hãy kẹp lấy phần miếng dán ti vừa bóc ra đi.
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,そのまま、ゆっくり優しく剥がしてくださいね？,Rồi từ từ dịu dàng lột ra nhé?
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,んっ……♡,Ưm...♡
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"はい、あなたの大好きな乳首ですよ。
見れて良かったですね。","Vâng, núm vú yêu thích của anh đây nhé. Được nhìn thấy thích rồi đúng không."
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"くす……胸に夢中になっている間に
おちんちんが限界になっていますね。",Hì hì... Trong lúc say mê ngắm ngực con cu đã đạt tới giới hạn rồi kìa.
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"我慢はもう無理そうですので、
あきらめて乳首をオカズに射精しちゃいましょうか。","Nhẫn nại chắc không nổi nữa rồi, thôi bỏ cuộc lấy núm vú làm mồi rồi bắn tinh đi anh."
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"バニーさんに誘惑されて作ったお精子、
お金と一緒に全部お貢ぎしてください。","Tinh dịch tạo ra do bị Bunny Girl quyến rũ, hãy cùng tiền cược dâng nộp hết cho em đi."
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"ん……っ♡
お精子、飛び出てきた……♡",Ưm...♡ Tinh dịch phụt ra rồi...♡
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"色々と搾り取られてしまったというのに
幸せそうなお顔ですね。",Bị vắt sạch đủ thứ mà nét mặt hạnh phúc chưa kìa.
CommonEvents,518,Hシーン17,治療17,18+_治療,セラ,\C[4]セラ,"これからも、お貢ぎをしたくなったら
このあなた専属バニーガールが待っていますよ。",Sau này nếu muốn dâng nộp tinh dịch thì cô Bunny riêng của anh luôn chờ đón anh ở đây nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"はーい、お漏らししーしーってできまちたねー。
偉いでちゅよ。","Nào nào, bé cưng tè dầm phọt phọt xong rồi nhé~. Giỏi lắm cơ."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"でも、まだ赤ちゃんになるのを
恥ずかしがっているようです。",Nhưng hình như bé vẫn còn xấu hổ chưa chịu làm bé cưng hoàn toàn.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"せっかくばぶばぶしか言えないようにしてあげているのに、
わがままな子。",Mẹ đã cố tình làm cho bé chỉ nói được babu babu thôi mà bé vẫn bướng bỉnh quá.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"もっと良い子になれるように、
ママが優しく躾してあげまちゅね。","Để bé thành đứa trẻ ngoan hơn, Mẹ sẽ dịu dàng dạy bảo bé nhé."
CommonEvents,519,Hシーン18,治療18,18+_治療,,,"※このイベントでは一部、\C[2]マウスホイールで
　視点移動が可能\C[0]なシーンがあります。",※ Trong sự kiện này có phân cảnh có thể \C[2]dùng con lăn chuột để di chuyển góc nhìn\C[0].
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,ほーら、ママとハグしてあまえんぼしましょうねー。,"Nào nào, ôm lấy Mẹ nũng nịu nào~."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"ぎゅ～。
ママの胸の中、温かくて気持ちいいでちゅか？",Ôm chặt~. Trong lòng Mẹ ấm áp sướng lắm đúng không bé?
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"……なんて、赤ちゃんだから口じゃお返事できないね。
くす……。","...À quên mất, là bé cưng nên bằng miệng đâu trả lời được nhỉ. Hì hì..."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"でも、おちんちんがぴこぴこ頭を振って
「嬉しいでちゅ～」って言ってくれてる。","Nhưng con cu đang gật gật đầu bảo ""Sướng lắm ạ~"" kìa."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"よちよち。
勃起できていい子いい子。",Ngoan ngoan. Cương lên được là bé ngoan lắm.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"お利巧さんはママが
うんと甘やかしてあげまちゅからね。",Bé ngoan thì Mẹ sẽ cưng nựng hết nấc cho bé nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,ん……ふ……っ。,Ưm... hì...
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"僕ちゃんは腰なんて振れないから、
ママがお世話してあげないと。",Bé cưng đâu biết dập hông nên Mẹ phải chăm sóc cho bé chứ.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"でもその代わり、赤ちゃんがママと一緒にいる時に
しなくちゃいけないこと、ありまちゅよね？","Nhưng đổi lại, bé cưng khi ở cùng Mẹ phải làm gì bé có nhớ không?"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,おっぱい……飲まないと、でちゅよね？,Phải... tu bú sữa Mẹ đúng không nào?
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"なのにおかしいね。僕ちゃんのお口、
どうしてお休みしてるのかな？",Thế mà lạ nhỉ. Miệng bé cưng sao lại nghỉ ngơi thế kia?
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"もう羞恥心なんて捨てて、
もっともっと赤ちゃんになっちゃお？",Vứt bỏ sự xấu hổ đi rồi biến thành bé cưng ngoan ngoãn hơn nữa đi nào?
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"ほら、おっぱい飲めたらたくさん褒めてあげるから、
お口あーんってできまちゅか？","Nào, bú được sữa Mẹ sẽ khen thật nhiều nên bé há miệng A~n ra được không?"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,はい、あーん……。,"Nào, A~n..."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"ん……っ。
ふふ……おっぱい飲むのとってもお上手でちゅねー。",Ưm... Hì hì... Bé bú sữa giỏi quá đi thôi~.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"いっぱいちゅうちゅうして格好いいね。
えらいえらい、いい子だね。","Tu bú chụt chụt giỏi ngầu lắm nhé. Ngoan lắm, bé ngoan quá."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"……顔を胸にうずめてるけど、
お耳が赤くなってるの、隠せてないでちゅよ。",...Dù vùi mặt vào ngực Mẹ nhưng tai đỏ bừng lên không giấu được đâu nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"本当は恥ずかちくてちゅらいちゅらいだけど、
頑張ったんだ？",Thực ra là xấu hổ khổ sở lắm nhưng bé vẫn cố gắng đúng không?
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"可愛い子。
僕ちゃんはすごいね。",Bé cưng đáng yêu quá. Bé giỏi thật đấy.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"その調子でミルクをたくさん飲んで、
大きくなろうね。",Cứ đà này mà tu bú thật nhiều sữa để mau lớn nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"おちんちんさんも……んっ。
おっぱい飲んだらもっと背伸びしちゃったみたい。",Con cu cũng... Ưm. Tu bú sữa xong là con cu lại vươn dài hơn rồi kìa.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"私に格好いいところ見せてくれてるんだ？
ママ嬉しい。",Bé muốn khoe dáng vẻ ngầu lòi cho Mẹ xem sao? Mẹ vui lắm.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"なでなで、よちよち。
いい子いい子。","Xoa đầu xoa đầu, ngoan ngoan. Đứa trẻ ngoan."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"もうすっかり幼児退行できまちたね。
甘えることしかできなくなってる。",Giờ thì bé đã hoàn toàn biến thành bé cưng rồi nhé. Chỉ biết nũng nịu thôi.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"腕も必死にぎゅーってママの身体を掴んで、
離れないようにしてる。",Hai tay cũng ôm chặt lấy Mẹ không chịu buông ra kìa.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"……でも。
まだ心の奥底では赤ちゃんになり切れてない、でちゅよね。",...Nhưng mà. Trong thâm tâm bé vẫn chưa thành bé cưng hoàn toàn đúng không nào.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"今からあなたにかけていた言葉を話せなくする魔法を
部分的に解除します。",Bây giờ Mẹ sẽ giải trừ một phần ma thuật phong ấn ngôn ngữ cho bé nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,,\N[1],！？,⁉
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,これであなたは2歳児程度の言語能力を取り戻しました。,Giờ thì bé đã khôi phục lại khả năng ngôn ngữ tầm bé 2 tuổi rồi đấy.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"「ママ」や「しーしー」など、可愛い言葉なら
しゃべれまちゅよ。良かったでちゅね。","Mấy từ đáng yêu như ""Mẹ"" hay ""Tè dầm"" bé có thể nói được rồi đấy. Tốt quá rồi nhé."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,試しに私のこと、ママって呼んでみよっか。,Thử gọi Mẹ một tiếng xem nào.
CommonEvents,519,Hシーン18,治療18,18+_治療,,\N[1],う、うぅ……。,"Ư, ưu..."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"あれー？　おかしいね。
もう喋れるはずなのにうーうーって言って俯いちゃいまちたね。",Ơ kìa? Lạ nhỉ. Đáng ra nói được rồi mà sao lại ư ư cúi mặt xuống thế kia.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,ちゃんと言えたらたくさんまた褒めてあげまちゅよ。,Nói đàng hoàng Mẹ lại khen thật nhiều cho nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"それも……はやーいピストンで
一緒におちんちんを甘やかしながら。",Vừa dập hông nhanh dịu dàng chiều chuộng con cu vừa khen nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,,\N[1],……っ！,...!
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"ママのご褒美、ほちいほちいだよね？
ほら、合図してあげるから言ってみましょうね。",Muốn phần thưởng của Mẹ đúng không nào? Nào Mẹ ra hiệu cho bé nói nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,はい、せーの……。,1 2 3...
CommonEvents,519,Hシーン18,治療18,18+_治療,[Choice],[Choice],ま、ママ……っ。,M-Mẹ... ơi...
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"……くす。
とってもいい子。",...Hì hì. Đứa trẻ cực kỳ ngoan.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"よちよちよちよち……。
僕ちゃんはママって言えるんだ。偉いねー。",Ngoan ngoan ngoan... Bé cưng biết gọi Mẹ rồi nè. Giỏi quá đi~.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"とっても可愛い言い方でちたね。
縋りつくみたいに「ママ～」って……。","Cách gọi đáng yêu cực kỳ luôn. Nũng nịu gọi ""Mẹ ơi~""..."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"恥ずかちいの我慢してよく言えたね。
僕ちゃんすごい。格好いい。",Nhịn xấu hổ để gọi giỏi lắm. Bé cưng giỏi quá. Ngầu quá.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,それじゃあ最後に、おねだりの仕方も覚えちゃおっか？,"Thế cuối cùng, chúng ta học luôn cách xin xỏ nhé?"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,「ママ、しーしーさせて」って言ってごらん？,"Thử nói ""Mẹ ơi, cho con tè dầm đi"" xem nào?"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"そんな風に首を振っていやいやしてもだーめ。
赤ちゃんの教育はママの仕事だもん。",Lắc đầu nguầy nguậy bảo không là không được đâu nhé. Dạy dỗ bé cưng là việc của Mẹ mà.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"僕ちゃんが可愛い赤ちゃんになれるまで、
お漏らしはめっ、でちゅよ。","Cho tới khi bé cưng thành đứa trẻ ngoan, tè dầm là cấm đấy nhé."
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"自分はママに全部を見せるしかない、
か弱い赤ん坊だって自覚しようね。",Hãy tự ý thức mình là đứa trẻ sơ sinh yếu ớt phải phơi bày hết cho Mẹ xem đi nhé.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,そうやって幼児退行しながらするお漏らしは……、,Vừa làm bé cưng vừa tè dầm phọt phọt...
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,と～っても、気持ちいいでちゅよ……♡,Sướng... cực kỳ luôn đấy nhé...♡
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"中でおちんちんがぴくぴくしてる……。
赤ちゃんになりながらのしーしーに興味津々でちゅね。",Con cu bên trong giật giật bần bật kìa... Rất hứng thú với việc vừa làm bé cưng vừa tè dầm đúng không.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"じゃあもう、完全に堕ちちゃおっか。
ママのものになる準備はできまちたか？",Thế thì hãy hoàn toàn sa ngã đi nào. Đã chuẩn bị thành đồ của Mẹ chưa?
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"目を合わせて「ママ、しーしーさせて」って言うんでちゅよ。
さん、はい……。","Nhìn vào mắt Mẹ rồi nói ""Mẹ ơi, cho con tè dầm đi"" nhé. 1 2 3..."
CommonEvents,519,Hシーン18,治療18,18+_治療,[Choice],[Choice],ま……ママ、しーしーさせて……っ！,"M... Mẹ ơi, cho con tè dầm đi...!"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"はーい、言うこと聞けるおりこうさんには
ご褒美あげましょうね♡","Vâng~, đứa trẻ ngoan biết nghe lời Mẹ sẽ thưởng cho nhé♡"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"いいよ、ママの中で出しちゃおうね♡
お漏らしどうぞ♡","Được rồi, bắn hết vào trong Mẹ đi nào♡ Cho phép tè dầm đấy♡"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"しー、しー……♡
おちっこ上手……♡","Tè dầm, tè dầm...♡ Tè dầm giỏi quá...♡"
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"ん……っ。
たくさん出せまちたね。えらいえらい。",Ưm... Bắn ra nhiều quá nhỉ. Giỏi lắm giỏi lắm.
CommonEvents,519,Hシーン18,治療18,18+_治療,セラ,\C[4]セラ,"大人のプライドをぜーんぶぐずぐずにされる
本気の赤ちゃんごっこ、とっても楽しかったでちゅね……♡",Trò chơi làm bé cưng thật sự bóp nát toàn bộ lòng tự trọng người lớn sướng quá đúng không...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,私の演技のクオリティにあなたもたじたじのようですね。,Trình độ diễn xuất của em làm anh cũng phải luống cuống đúng không.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"ですが、こういった甘言に騙されて
すぐ嬉しくなってはいけませんよ。",Nhưng anh đừng bị mấy lời ngọt ngào này lừa mà mừng rỡ ngay nhé.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"今からもっと私の喘ぎ声をお耳に注ぎ込んであげますから、
たくさん聞いて慣れてくださいね。","Bây giờ em sẽ rót thêm thật nhiều tiếng rên rỉ vào tai anh, anh hãy nghe cho quen đi nhé."
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"本日の追加治療は、疑似的なセックスを行っても
脳が騙されないようにする治療です。",Bài trị liệu bổ sung hôm nay là luyện tập để bộ não không bị đánh lừa khi làm tình giả lập.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"私はこうして胸の谷間を差し出していますので、
あなたはこちらにおちんちんを挿乳し、腰を振ってください。","Em sẽ dâng khe ngực ra thế này, anh hãy đưa con cu vào giữa khe ngực rồi dập hông nhé."
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"さぁ、どうぞ。
ご遠慮なく。","Nào, xin mời anh. Đừng khách khí."
CommonEvents,520,Hシーン19,治療19,18+_治療,,\N[1],うぅっ……深っ……！,Ưu... Sâu quá...!
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"根本まで入れることができましたね。
谷間への挿乳、お上手です。",Bài trị liệu nâng cao khả năng kháng lại tiếng rên rỉ giả tạo kết thúc!
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"ここまで入れてもあなたの先っぽが私の胸板に届いていませんから、
おちんちん全体が温かく包まれ、心地良いかと思います。",Hà... hà...
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"私はあなた好みの圧で両側から挟んでいますので、
本当にセックスをしているのかのようにピストンをお願いします。",Anh vất vả rồi.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"ん……。
そうそう、その調子です。",Màn giả lập của Sera sướng phát điên...
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"あなたがセックスごっこをしているのをこうして観察するのは
中々良い気分ですね。",Hì hì... Cảm ơn anh đã khen.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"あなたの反応の機微がよく見えます。
吐息のペースが乱れ、汗をじわりとかいていますね。",Nhưng bị tiếng rên giả lừa mà bắn tinh nhanh thế là không được đâu nhé.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"では、私の喘ぎ声で臨場感を出し、
さらに本能に訴えかけていきましょう。",Lần sau hãy giữ vững lý trí hơn nhé.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「あ……♡　ん……♡
あなたのおちんちん、おっきい……♡」",Vâng!
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「気持ち、い……あんっ……♡
恥ずかしい声出ちゃうよぉ……♡」",Lần sau em lại giả vờ rên rỉ ngọt ngào cho anh nghe nhé...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"……いかがでしょうか。
セックスしている気分になれますか？",Chụtttt... mút mút...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"ふむ、腰が少し引けていますね。
効いている、と解釈させていただきます。","Ưm... ah♡
Bắn hết tinh dịch bị đánh lừa ra đi nào...♡"
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"それでは引き続き甘い声であなたを惑わし、
種付け欲求を煽っていきます。",Ngoan lắm... em đã nhận hết tinh dịch của anh rồi.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「こんな格好いいおちんちんで突かれたら、
勝手におまんこが子作りの準備しちゃう……♡」",Bài trị liệu kháng rên rỉ giả lập hoàn tất!
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「あっ……ふっ、うっ……♡
そこ、だめ……弱いか、らぁ……っ♡」",Hôm nay em sẽ tiến hành bài trị liệu mát xa gel nhờn nhợt toàn thân.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"……実際はGスポットに触れるどころか
私の谷間の中で翻弄されているだけなのに、可笑しいですね。",Mát xa gel sao...?
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"カリでぞりぞりとおまんこをいじめようとしても、
逆に私の肌が弱いところに吸い付いて返り討ち……。","Vâng, em sẽ bôi gel bôi trơn khắp người anh rồi dịu dàng mát xa."
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"せめて妄想の中では強い男の子の気分を
味合わせてあげましょう。","Nhưng em sẽ hoàn toàn bỏ mặc con cu của anh, chỉ tập trung trêu chọc núm vú của anh thôi."
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「やっ……あっ……だめっ♡
それ頭ふわふわしちゃう……んぁっ♡」",Anh phải kiềm chế ham muốn không được tự sóc cu.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「おちんちん強すぎ……っ♡
こんなの絶対勝てない……っ♡」",Liệu anh có thể nhẫn nại trước sự tra tấn nhấp nhả này không?
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「この人のメスにされちゃう、んぅっ♡
おまんこが服従しちゃうぅ……♡」","Nào, chúng ta bắt đầu thôi...♡"
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"おや？　勝者の気分を提供しているつもりでしたが、
ずいぶん余裕のないお顔ですね。",Chụtttt... chẹp chẹp...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"もしかして、喘ぎ声が嘘であるということに
マゾ性癖を刺激され、興奮しているんですか？","Ưm... ah♡
Sướng lắm đúng không? đồ M này...♡"
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"大方、小馬鹿にされているような感覚がして
病みつきになっている……といったところでしょうか。",Con cu bị bỏ mặc đang ngơ ngác đòi hỏi kìa...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"まぁ、構いませんが。では私は、負け癖が染みついた
情けないあなたを見て楽しませていただきます。",Bắn tinh dịch nhẫn nại ra đi nào... phọt phọt...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「あっ、あっ、好きっ♡
強いオスに犯されるの好きっ♡」",Ngoan lắm... em đã nuốt hết rồi.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「メロメロにさせられちゃう……あぁんっ♡
おちんちんで頭いっぱいになっちゃう……っ♡」",Bài trị liệu mát xa gel trêu chọc núm vú kết thúc!
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「私の性癖、おちんちんで上書きしないで……っ♡
だめっ、はぁん……っ♡」",Hôm nay em sẽ vừa mát xa gel toàn thân vừa tập trung trêu chọc hai núm vú của anh.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「おまんこがあなたの形覚えちゃうから……っ♡
あっ、んっ♡　戻れなくなるからぁ……っ♡」",Con cu của anh sẽ bị bỏ mặc hoàn toàn.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"実際は、あなたが私の乳圧を覚えてしまいそうですが。
ふふ。",Anh không được phép thủ dâm hay đòi hỏi em sóc cu.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"さて、そろそろあなたの頭の中のセックスが
終盤に差し掛かる頃でしょうか。",Liệu anh có thể chịu đựng được sự dằn dỗi này không?
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"あなたの金玉さんも、おっぱい……もといおまんこに種付けしたくて
きゅっと縮こまってきているのではありませんか？","Nào, hãy bắt đầu thôi...♡"
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"ですから、本気ピストンでメスを分からせ、
子種を注ぎ込むフェーズへ入りましょう。",Chụtttt... chẹp chẹp...♡
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"私も嘘の喘ぎ声で応援してさしあげますので、
格好いいぴゅっぴゅ目指して頑張ってください。","Ưm... ah♡
Bắn hết tinh dịch tích tụ ra đi nào...♡"
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「あっあっあっ、やっ、これ無理っ♡
あぁんっ♡　子宮降りてきちゃうぅ♡」",Ngoan lắm... em đã nuốt hết rồi.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「奥とんとんするのやばいぃ……♡
んっ♡　はぁっ♡　弱点見つけないでぇ♡」",Trị liệu mát xa gel trêu vú kết thúc!
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"「だめっ、深いとこだめなのにっ♡
おちんちんおっきくて逃げられないぃ……♡」",Hôm nay em có chuẩn bị bài trị liệu lén lút ở hẻm nhỏ ngoài trời.
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,亀頭で子宮口に触れる感触を再現できずすみません。,Lén lút ngoài trời sao...?
CommonEvents,520,Hシーン19,治療19,18+_治療,セラ,\C[4]セラ,"私のおっぱいが大きいせいで
深く突いてもずっと柔らかいですよね。",Vâng. Em sẽ làm tình với anh ở nơi có người qua lại.
